ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_271,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,unassigned
ASV_272,Eukaryota,Arthropoda,Malacostraca,Decapoda,unassigned,g_,s_
ASV_273,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,s_
ASV_274,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Guinardia,Guinardia flaccida
ASV_275,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,unassigned,unassigned
ASV_276,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_277,Eukaryota,unknown,Chrysophyceae,unknown,unknown,g_,s_
ASV_278,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_279,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_280,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_281,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Lynnellidae,Lynnella,Lynnella semiglobulosa
ASV_282,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_283,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,Oblongichytrium,unassigned
ASV_284,Eukaryota,Ciliophora,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_285,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_286,Eukaryota,Basidiomycota,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_287,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,unassigned
ASV_288,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,unassigned
ASV_289,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_290,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,unassigned
ASV_291,Eukaryota,Cercozoa,Thecofilosea,unknown,Ebriacea,Ebria,Ebria tripartita
ASV_292,Eukaryota,Annelida,Polychaeta,Phyllodocida,Hesionidae,unassigned,unassigned
ASV_293,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,g_,s_
ASV_294,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,Protaspis,s_
ASV_295,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,unassigned,unassigned
ASV_296,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_297,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_298,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Warnowia,Warnowia sp. BSL-2009a
ASV_299,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,Protaspis,s_
ASV_300,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Tintinnidium,Tintinnidium mucicola
ASV_301,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_302,Eukaryota,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,g_,s_
ASV_303,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_304,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,Protaspis,s_
ASV_305,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_306,Eukaryota,Arthropoda,Hexanauplia,unassigned,unassigned,unassigned,unassigned
ASV_307,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_308,Eukaryota,Chlorophyta,unknown,Pyramimonadales,unknown,Pyramimonas,unassigned
ASV_309,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_310,Eukaryota,Chlorophyta,Mamiellophyceae,unassigned,unassigned,g_,s_
ASV_311,Eukaryota,Bacillariophyta,Mediophyceae,Hemiaulales,Hemiaulaceae,Eucampia,unassigned
ASV_312,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_313,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Cochlodinium,unassigned
ASV_314,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros brevis
ASV_315,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Amphidomataceae,Azadinium,unassigned
ASV_316,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,unassigned,unassigned,s_
ASV_317,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_318,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_319,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_320,Eukaryota,Ciliophora,Prostomatea,Prorodontida,unknown,Hexasterias,Hexasterias problematica
ASV_321,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,g_,s_
ASV_322,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_323,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_324,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina acantha
ASV_325,Eukaryota,unknown,Oomycetes,Lagenidiales,Haliphthoraceae,g_,s_
ASV_326,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Leptocylindrales,Leptocylindraceae,Leptocylindrus,Leptocylindrus convexus
ASV_327,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Stoeckeria,Stoeckeria algicida
ASV_328,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira aestivalis
ASV_329,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Pyrophacaceae,Fragilidium,Fragilidium duplocampanaeforme
ASV_330,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,unassigned
ASV_331,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unknown,Candida,unassigned
ASV_332,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_333,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,Karlodinium veneficum
ASV_334,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_335,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_336,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_337,Eukaryota,Annelida,Polychaeta,unknown,Opheliidae,unassigned,unassigned
ASV_338,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros debilis
ASV_339,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,Polydora,unassigned
ASV_340,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,unassigned,unassigned
ASV_341,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_342,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Warnowiaceae,Proterythropsis,Proterythropsis sp. BSL-2009a
ASV_343,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_344,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,Strombidinopsis,Strombidinopsis sp. NSMS0601
ASV_345,Eukaryota,unknown,Dinophyceae,Dinophysiales,Dinophysiaceae,Dinophysis,Dinophysis acuminata
ASV_346,Eukaryota,Annelida,Polychaeta,Phyllodocida,Hesionidae,unassigned,unassigned
ASV_347,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_348,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_349,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros radicans
ASV_350,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_351,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_352,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,g_,s_
ASV_353,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_354,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Islandinium,Islandinium tricingulatum
ASV_355,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_356,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_357,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_358,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gymnodinium,Gymnodinium litoralis
ASV_359,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_360,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_361,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Kareniaceae,Karlodinium,s_
ASV_362,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_363,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Stephanodiscaceae,Cyclotella,unassigned
ASV_364,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_365,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,unassigned
ASV_366,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_367,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,Mitrocomidae,Halopsis,s_
ASV_368,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_369,Eukaryota,unknown,Dinophyceae,Coccidiniales,Chytriodiniaceae,g_,s_
ASV_370,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,Fragilariopsis doliolus
ASV_371,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_372,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_373,Eukaryota,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,unassigned,unassigned
ASV_374,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_375,Eukaryota,Ctenophora,Tentaculata,Lobata,unassigned,unassigned,unassigned
ASV_376,Eukaryota,Ciliophora,Spirotrichea,unknown,Tontoniidae,g_,s_
ASV_377,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strobilidiidae,unassigned,unassigned
ASV_378,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,g_,s_
ASV_379,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_380,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_381,Eukaryota,Cnidaria,Scyphozoa,Semaeostomeae,Pelagiidae,unassigned,unassigned
ASV_382,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_383,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_384,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_385,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,unassigned,unassigned
ASV_386,Eukaryota,unknown,Bolidophyceae,Parmales,Triparmaceae,Bolidomonas,unassigned
ASV_387,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_388,Eukaryota,Ciliophora,Spirotrichea,unassigned,unassigned,unassigned,s_
ASV_389,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_390,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_391,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,Micromonas,unassigned
ASV_392,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_393,Eukaryota,unknown,Dinophyceae,Gonyaulacales,Gonyaulacaceae,g_,s_
ASV_394,Eukaryota,Cryptophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_395,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_396,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_397,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,unassigned
ASV_398,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Polykrikos,Polykrikos geminatum
ASV_399,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,g_,s_
ASV_400,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_401,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_402,Eukaryota,unknown,Dinophyceae,Syndiniales,Duboscquellidae,Duboscquella,s_
ASV_403,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_404,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,unassigned
ASV_405,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_406,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Eutintinnus,Eutintinnus pectinis
ASV_407,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_408,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_409,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_410,Eukaryota,unknown,Haptophyta,unassigned,unassigned,unassigned,unassigned
ASV_411,Eukaryota,Bacillariophyta,unassigned,unassigned,unassigned,g_,s_
ASV_412,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_413,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_414,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium monovelum
ASV_415,Eukaryota,Ciliophora,Spirotrichea,unknown,Tontoniidae,Pseudotontonia,Pseudotontonia sp. JG-2011a
ASV_416,Eukaryota,unknown,unknown,Telonemida,unknown,Telonema,unassigned
ASV_417,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_418,Eukaryota,unknown,unknown,Telonemida,unknown,Telonema,unassigned
ASV_419,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia heimii
ASV_420,Eukaryota,Annelida,Polychaeta,Spionida,Spionidae,g_,s_
ASV_421,Eukaryota,Ciliophora,Spirotrichea,Sporadotrichida,Oxytrichidae,unassigned,unassigned
ASV_422,no_hit,no_hit,no_hit,no_hit,no_hit,g_,s_
ASV_423,Eukaryota,Ascomycota,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_424,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Paracalanidae,Paracalanus,unassigned
ASV_425,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,unassigned,unassigned
ASV_426,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_427,Eukaryota,unknown,Dinophyceae,unknown,unknown,unknown,Dinophyceae sp. CCMP1878
ASV_428,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_
ASV_429,Eukaryota,Ciliophora,Spirotrichea,Tintinnida,Tintinnidae,Eutintinnus,s_
ASV_430,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_431,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_432,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_433,Eukaryota,unknown,Dinophyceae,Coccidiniales,Chytriodiniaceae,g_,s_
ASV_434,Eukaryota,Ascomycota,Saccharomycetes,Saccharomycetales,unknown,Candida,unassigned
ASV_435,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,unassigned
ASV_436,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_437,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Rhizosoleniales,Rhizosoleniaceae,Proboscia,unassigned
ASV_438,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_439,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_440,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_441,Eukaryota,unknown,Dinophyceae,Peridiniales,unassigned,unassigned,unassigned
ASV_442,Eukaryota,Cryptophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_443,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,unassigned,unassigned,unassigned
ASV_444,Eukaryota,unknown,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,Ensiculifera,Ensiculifera imariensis
ASV_445,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_446,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_447,Eukaryota,Chlorophyta,Mamiellophyceae,Mamiellales,Mamiellaceae,g_,s_
ASV_448,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_449,Eukaryota,unknown,Haptophyta,Phaeocystales,Phaeocystaceae,Phaeocystis,Phaeocystis cordata
ASV_450,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,g_,s_
ASV_451,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,Thalassiosira oceanica
ASV_452,Eukaryota,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,Biddulphia,s_
ASV_453,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_454,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_455,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_456,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_457,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_458,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_459,Eukaryota,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,g_,s_
ASV_460,Eukaryota,unknown,Dictyochophyceae,Florenciellales,unassigned,unassigned,unassigned
ASV_461,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,s_
ASV_462,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium excentricum
ASV_463,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_464,Eukaryota,Arthropoda,Hexanauplia,Poecilostomatoida,unassigned,unassigned,unassigned
ASV_465,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_466,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,g_,s_
ASV_467,Eukaryota,unknown,unknown,unknown,unknown,unknown,s_
ASV_468,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_469,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_470,Eukaryota,unknown,Labyrinthulomycetes,unknown,Thraustochytriaceae,Aplanochytrium,Aplanochytrium kerguelense
ASV_471,Eukaryota,unassigned,unassigned,unassigned,unassigned,g_,s_
ASV_472,Eukaryota,unknown,Haptophyta,unknown,unknown,g_,s_
ASV_473,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros sp. UNC1416
ASV_474,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_475,Eukaryota,Cnidaria,Hydrozoa,Leptothecata,unassigned,g_,s_
ASV_476,Eukaryota,unknown,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Polykrikos,Polykrikos sp. EP-2016a
ASV_477,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unassigned
ASV_478,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_479,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros debilis
ASV_480,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_481,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_482,Eukaryota,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,unassigned
ASV_483,Eukaryota,Cryptophyta,unknown,Pyrenomonadales,Geminigeraceae,g_,s_
ASV_484,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Fragilariopsis,Fragilariopsis doliolus
ASV_485,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,g_,s_
ASV_486,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_487,Eukaryota,unknown,Dinophyceae,Gymnodiniales,unassigned,unassigned,unassigned
ASV_488,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_489,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_490,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_491,Eukaryota,unknown,Katablepharidophyta,unknown,Katablepharidaceae,Leucocryptos,Leucocryptos marina
ASV_492,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_493,Eukaryota,unknown,Polycystinea,Nassellaria,Plagiacanthidae,Lithomelissa,Lithomelissa setosa
ASV_494,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_495,Eukaryota,unknown,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,s_
ASV_496,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit
ASV_497,Eukaryota,unknown,Dinophyceae,Syndiniales,unassigned,unassigned,unassigned
ASV_498,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,g_,s_
ASV_499,Eukaryota,unknown,Dinophyceae,Pyrocystales,Pyrocystaceae,g_,s_
ASV_500,Eukaryota,Cercozoa,Thecofilosea,unknown,unknown,g_,s_
ASV_501,Eukaryota,unknown,Katablepharidophyta,unknown,Katablepharidaceae,g_,s_
ASV_502,Eukaryota,Chlorophyta,unassigned,unassigned,unassigned,g_,s_
ASV_503,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_504,no_hit,no_hit,no_hit,no_hit,no_hit,no_hit,s_
ASV_505,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,Chrysochromulina,Chrysochromulina leadbeateri
ASV_506,Eukaryota,unknown,Haptophyta,Prymnesiales,Prymnesiaceae,Prymnesium,Prymnesium palpebrale
ASV_507,Eukaryota,unknown,unknown,unknown,unknown,g_,s_
ASV_508,Eukaryota,Cnidaria,Hydrozoa,Anthoathecata,Bougainvilliidae,unassigned,unassigned
ASV_509,Eukaryota,unknown,Dinophyceae,Prorocentrales,Prorocentraceae,Prorocentrum,s_
ASV_510,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_511,Eukaryota,Nemertea,Pilidiophora,Heteronemertea,Lineidae,Maculaura,Maculaura alaskensis
ASV_512,Eukaryota,unknown,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unassigned
ASV_514,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_515,Eukaryota,unknown,Dinophyceae,unassigned,unassigned,unassigned,unassigned
ASV_516,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_517,Eukaryota,unknown,unknown,unknown,unknown,unknown,uncultured marine eukaryote
ASV_518,Eukaryota,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,Strombidinopsis,unassigned
ASV_519,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_520,Eukaryota,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Pseudo-nitzschia,Pseudo-nitzschia heimii
ASV_521,Eukaryota,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,Chaetoceros didymus
ASV_522,Eukaryota,unknown,Haptophyta,Prymnesiales,Chrysochromulinaceae,g_,s_
ASV_523,Eukaryota,Ciliophora,Oligohymenophorea,Philasterida,Parauronematidae,g_,s_
ASV_524,Eukaryota,Cercozoa,unassigned,unassigned,unassigned,g_,s_
ASV_525,Eukaryota,Cercozoa,unknown,Thaumatomonadida,Thaumatomastigidae,Protaspis,s_
ASV_526,Eukaryota,unknown,Dinophyceae,Suessiales,Suessiaceae,unassigned,unassigned
ASV_527,Eukaryota,unassigned,unassigned,unassigned,unassigned,unassigned,unassigned
ASV_528,Eukaryota,Ciliophora,Spirotrichea,unknown,Strombidiidae,g_,s_
